geo_type,region,transportation_type,alternative_name,sub-region,country,dates,relative_mobility
city,Providence,walking,NA,Rhode Island,United States,2020-07-21,149.03
city,Providence,walking,NA,Rhode Island,United States,2020-07-22,150.25
city,Providence,walking,NA,Rhode Island,United States,2020-07-23,155.09
city,Providence,walking,NA,Rhode Island,United States,2020-07-24,184.16
city,Providence,walking,NA,Rhode Island,United States,2020-07-25,179.99
city,Providence,walking,NA,Rhode Island,United States,2020-07-26,134.27
city,Providence,walking,NA,Rhode Island,United States,2020-07-27,139.92
city,Providence,walking,NA,Rhode Island,United States,2020-07-28,144.51
city,Providence,walking,NA,Rhode Island,United States,2020-07-29,156.2
city,Providence,walking,NA,Rhode Island,United States,2020-07-30,156.24
city,Providence,walking,NA,Rhode Island,United States,2020-07-31,188.97
city,Providence,walking,NA,Rhode Island,United States,2020-08-01,187.44
city,Providence,walking,NA,Rhode Island,United States,2020-08-02,135.84
city,Providence,walking,NA,Rhode Island,United States,2020-08-03,151.78
city,Providence,walking,NA,Rhode Island,United States,2020-08-04,140.59
city,Providence,walking,NA,Rhode Island,United States,2020-08-05,161.3
city,Providence,walking,NA,Rhode Island,United States,2020-08-06,155.11
city,Providence,walking,NA,Rhode Island,United States,2020-08-07,185.29
city,Providence,walking,NA,Rhode Island,United States,2020-08-08,176.7
city,Providence,walking,NA,Rhode Island,United States,2020-08-09,135.58
city,Providence,walking,NA,Rhode Island,United States,2020-08-10,133.15
city,Providence,walking,NA,Rhode Island,United States,2020-08-11,143.52
city,Providence,walking,NA,Rhode Island,United States,2020-08-12,146.88
city,Providence,walking,NA,Rhode Island,United States,2020-08-13,152.62
city,Providence,walking,NA,Rhode Island,United States,2020-08-14,183.96
city,Providence,walking,NA,Rhode Island,United States,2020-08-15,179.17
city,Providence,walking,NA,Rhode Island,United States,2020-08-16,118.65
city,Providence,walking,NA,Rhode Island,United States,2020-08-17,156.27
city,Providence,walking,NA,Rhode Island,United States,2020-08-18,159.62
city,Providence,walking,NA,Rhode Island,United States,2020-08-19,153.94
city,Providence,walking,NA,Rhode Island,United States,2020-08-20,159.91
city,Providence,walking,NA,Rhode Island,United States,2020-08-21,194.42
city,Providence,walking,NA,Rhode Island,United States,2020-08-22,185.33
city,Providence,walking,NA,Rhode Island,United States,2020-08-23,142.21
city,Providence,walking,NA,Rhode Island,United States,2020-08-24,152.37
city,Providence,walking,NA,Rhode Island,United States,2020-08-25,158.49
city,Providence,walking,NA,Rhode Island,United States,2020-08-26,172.2
city,Providence,walking,NA,Rhode Island,United States,2020-08-27,154.47
city,Providence,walking,NA,Rhode Island,United States,2020-08-28,215.64
city,Providence,walking,NA,Rhode Island,United States,2020-08-29,186.6
city,Providence,walking,NA,Rhode Island,United States,2020-08-30,164.6
city,Providence,walking,NA,Rhode Island,United States,2020-08-31,170.38
city,Providence,walking,NA,Rhode Island,United States,2020-09-01,181.19
city,Providence,walking,NA,Rhode Island,United States,2020-09-02,156.39
city,Providence,walking,NA,Rhode Island,United States,2020-09-03,182.23
city,Providence,walking,NA,Rhode Island,United States,2020-09-04,228.66
city,Providence,walking,NA,Rhode Island,United States,2020-09-05,228.09
city,Providence,walking,NA,Rhode Island,United States,2020-09-06,169.82
city,Providence,walking,NA,Rhode Island,United States,2020-09-07,151.41
city,Providence,walking,NA,Rhode Island,United States,2020-09-08,176.25
city,Providence,walking,NA,Rhode Island,United States,2020-09-09,158.75
city,Providence,walking,NA,Rhode Island,United States,2020-09-10,162.35
city,Providence,walking,NA,Rhode Island,United States,2020-09-11,210.74
city,Providence,walking,NA,Rhode Island,United States,2020-09-12,220.99
city,Providence,walking,NA,Rhode Island,United States,2020-09-13,145.14
city,Providence,walking,NA,Rhode Island,United States,2020-09-14,154.35
city,Providence,walking,NA,Rhode Island,United States,2020-09-15,157.88
city,Providence,walking,NA,Rhode Island,United States,2020-09-16,160.87
city,Providence,walking,NA,Rhode Island,United States,2020-09-17,164.93
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-13,100
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-14,109.68
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-15,105.88
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-16,104.94
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-17,121.85
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-18,96.65
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-19,90.78
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-20,99.66
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-21,118.51
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-22,112.27
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-23,109.56
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-24,134.16
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-25,129.54
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-26,101.12
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-27,98.37
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-28,105.64
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-29,110.6
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-30,107.67
county,Bristol County,driving,NA,Rhode Island,United States,2020-01-31,133.27
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-01,130
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-02,90.44
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-03,98.82
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-04,101.43
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-05,106.33
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-06,107.29
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-07,129.22
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-08,140.74
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-09,99.66
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-10,99.96
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-11,106
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-12,111.73
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-13,120.06
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-14,143.01
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-15,124.28
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-16,107.53
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-17,114.56
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-18,119.54
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-19,117.55
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-20,120.06
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-21,145.44
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-22,146.02
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-23,123.15
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-24,107.51
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-25,109.38
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-26,108.15
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-27,120.22
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-28,140.24
county,Bristol County,driving,NA,Rhode Island,United States,2020-02-29,142.45
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-01,108.35
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-02,111.61
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-03,123.59
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-04,122.51
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-05,134.04
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-06,148.8
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-07,122.43
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-08,103.33
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-09,110.58
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-10,111.93
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-11,110.38
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-12,96.63
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-13,96.02
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-14,92.79
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-15,87.77
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-16,86.89
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-17,64.04
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-18,77.73
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-19,61.43
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-20,73.98
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-21,68.29
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-22,56.69
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-23,49.92
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-24,58.8
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-25,54.62
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-26,67.53
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-27,74.92
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-28,69.96
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-29,39.3
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-30,50.98
county,Bristol County,driving,NA,Rhode Island,United States,2020-03-31,53.94
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-01,56
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-02,51.97
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-03,53.47
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-04,58.96
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-05,46.59
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-06,61.41
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-07,63.43
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-08,56.33
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-09,54.92
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-10,62.97
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-11,67.47
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-12,39.88
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-13,45.08
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-14,67.73
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-15,60.28
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-16,67.17
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-17,74.92
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-18,56.37
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-19,62.91
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-20,62.57
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-21,55.12
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-22,69.72
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-23,70.94
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-24,67.11
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-25,88.05
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-26,50.08
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-27,54.98
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-28,73.33
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-29,81.53
county,Bristol County,driving,NA,Rhode Island,United States,2020-04-30,65.74
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-01,81.04
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-02,96.95
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-03,78.86
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-04,78.17
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-05,81.47
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-06,83.84
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-07,84.36
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-08,91.59
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-09,93.21
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-10,74.3
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-11,NA
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-12,NA
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-13,99.52
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-14,101.51
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-15,115.64
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-16,140.2
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-17,95.38
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-18,96.24
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-19,114.32
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-20,118.92
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-21,125.58
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-22,157.87
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-23,112.41
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-24,120.98
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-25,106.1
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-26,121.93
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-27,129.66
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-28,126.91
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-29,147.69
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-30,157.07
county,Bristol County,driving,NA,Rhode Island,United States,2020-05-31,146.1
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-01,124.12
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-02,123.35
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-03,127.61
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-04,152.57
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-05,154.32
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-06,163.76
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-07,132.73
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-08,141.93
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-09,139.38
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-10,143.25
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-11,132.37
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-12,181.04
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-13,185.7
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-14,152.91
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-15,143.23
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-16,154.52
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-17,155.94
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-18,165.78
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-19,189.66
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-20,182.15
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-21,142.85
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-22,149.76
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-23,158.65
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-24,156.27
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-25,170.9
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-26,183.41
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-27,182.07
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-28,149.78
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-29,137.83
county,Bristol County,driving,NA,Rhode Island,United States,2020-06-30,152.35
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-01,157.83
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-02,199.94
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-03,189.96
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-04,167.73
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-05,161.16
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-06,163.45
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-07,166.25
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-08,159.32
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-09,171.14
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-10,173.98
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-11,194.88
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-12,177.55
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-13,152.37
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-14,155.06
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-15,164.92
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-16,171.49
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-17,184.46
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-18,197.05
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-19,162.63
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-20,161.39
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-21,167.65
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-22,174.5
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-23,170.06
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-24,194.9
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-25,197.15
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-26,160.88
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-27,160.26
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-28,166.77
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-29,171.31
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-30,172.27
county,Bristol County,driving,NA,Rhode Island,United States,2020-07-31,185.12
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-01,195.18
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-02,155.46
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-03,173.09
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-04,144.48
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-05,181.35
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-06,180.76
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-07,180.9
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-08,181.41
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-09,158.47
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-10,163.17
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-11,164
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-12,161.33
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-13,166.85
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-14,192.15
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-15,183.37
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-16,140.1
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-17,172.47
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-18,180.14
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-19,187.23
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-20,180.3
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-21,213.41
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-22,213.69
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-23,178.8
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-24,180.96
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-25,184.42
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-26,187.07
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-27,168.69
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-28,218.43
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-29,168.49
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-30,175.46
county,Bristol County,driving,NA,Rhode Island,United States,2020-08-31,170.94
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-01,176.69
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-02,158.96
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-03,166.31
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-04,223.57
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-05,211.75
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-06,176.73
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-07,161.47
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-08,169.8
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-09,170.5
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-10,159.82
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-11,197.45
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-12,221.04
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-13,158.88
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-14,146.59
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-15,160.66
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-16,160.9
county,Bristol County,driving,NA,Rhode Island,United States,2020-09-17,168.01
county,Kent County,driving,NA,Rhode Island,United States,2020-01-13,100
county,Kent County,driving,NA,Rhode Island,United States,2020-01-14,105.78
county,Kent County,driving,NA,Rhode Island,United States,2020-01-15,109.25
county,Kent County,driving,NA,Rhode Island,United States,2020-01-16,111.54
county,Kent County,driving,NA,Rhode Island,United States,2020-01-17,130.19
county,Kent County,driving,NA,Rhode Island,United States,2020-01-18,112.9
county,Kent County,driving,NA,Rhode Island,United States,2020-01-19,93.49
county,Kent County,driving,NA,Rhode Island,United States,2020-01-20,101.47
county,Kent County,driving,NA,Rhode Island,United States,2020-01-21,106.31
county,Kent County,driving,NA,Rhode Island,United States,2020-01-22,104.26
county,Kent County,driving,NA,Rhode Island,United States,2020-01-23,114.87
county,Kent County,driving,NA,Rhode Island,United States,2020-01-24,126.5
county,Kent County,driving,NA,Rhode Island,United States,2020-01-25,114.79
county,Kent County,driving,NA,Rhode Island,United States,2020-01-26,88.45
county,Kent County,driving,NA,Rhode Island,United States,2020-01-27,100.23
county,Kent County,driving,NA,Rhode Island,United States,2020-01-28,103.5
county,Kent County,driving,NA,Rhode Island,United States,2020-01-29,105.24
county,Kent County,driving,NA,Rhode Island,United States,2020-01-30,107.41
county,Kent County,driving,NA,Rhode Island,United States,2020-01-31,125.78
county,Kent County,driving,NA,Rhode Island,United States,2020-02-01,118.16
county,Kent County,driving,NA,Rhode Island,United States,2020-02-02,83.28
county,Kent County,driving,NA,Rhode Island,United States,2020-02-03,96.94
county,Kent County,driving,NA,Rhode Island,United States,2020-02-04,101.31
county,Kent County,driving,NA,Rhode Island,United States,2020-02-05,104.84
county,Kent County,driving,NA,Rhode Island,United States,2020-02-06,109.73
county,Kent County,driving,NA,Rhode Island,United States,2020-02-07,122.17
county,Kent County,driving,NA,Rhode Island,United States,2020-02-08,122.82
county,Kent County,driving,NA,Rhode Island,United States,2020-02-09,91.65
county,Kent County,driving,NA,Rhode Island,United States,2020-02-10,101.65
county,Kent County,driving,NA,Rhode Island,United States,2020-02-11,106.27
county,Kent County,driving,NA,Rhode Island,United States,2020-02-12,113.42
county,Kent County,driving,NA,Rhode Island,United States,2020-02-13,119.1
county,Kent County,driving,NA,Rhode Island,United States,2020-02-14,140.58
county,Kent County,driving,NA,Rhode Island,United States,2020-02-15,124.49
county,Kent County,driving,NA,Rhode Island,United States,2020-02-16,100.96
county,Kent County,driving,NA,Rhode Island,United States,2020-02-17,113.02
county,Kent County,driving,NA,Rhode Island,United States,2020-02-18,113.3
county,Kent County,driving,NA,Rhode Island,United States,2020-02-19,119.44
county,Kent County,driving,NA,Rhode Island,United States,2020-02-20,114.76
county,Kent County,driving,NA,Rhode Island,United States,2020-02-21,136.53
county,Kent County,driving,NA,Rhode Island,United States,2020-02-22,128.85
county,Kent County,driving,NA,Rhode Island,United States,2020-02-23,97.01
county,Kent County,driving,NA,Rhode Island,United States,2020-02-24,105.47
county,Kent County,driving,NA,Rhode Island,United States,2020-02-25,105.77
county,Kent County,driving,NA,Rhode Island,United States,2020-02-26,114.63
county,Kent County,driving,NA,Rhode Island,United States,2020-02-27,120
county,Kent County,driving,NA,Rhode Island,United States,2020-02-28,144.24
county,Kent County,driving,NA,Rhode Island,United States,2020-02-29,131.8
county,Kent County,driving,NA,Rhode Island,United States,2020-03-01,96.81
county,Kent County,driving,NA,Rhode Island,United States,2020-03-02,104.62
county,Kent County,driving,NA,Rhode Island,United States,2020-03-03,111.55
county,Kent County,driving,NA,Rhode Island,United States,2020-03-04,117.46
county,Kent County,driving,NA,Rhode Island,United States,2020-03-05,122.05
county,Kent County,driving,NA,Rhode Island,United States,2020-03-06,129.1
county,Kent County,driving,NA,Rhode Island,United States,2020-03-07,124.16
county,Kent County,driving,NA,Rhode Island,United States,2020-03-08,98.79
county,Kent County,driving,NA,Rhode Island,United States,2020-03-09,110.15
county,Kent County,driving,NA,Rhode Island,United States,2020-03-10,111.73
county,Kent County,driving,NA,Rhode Island,United States,2020-03-11,109.41
county,Kent County,driving,NA,Rhode Island,United States,2020-03-12,104.7
county,Kent County,driving,NA,Rhode Island,United States,2020-03-13,107.17
county,Kent County,driving,NA,Rhode Island,United States,2020-03-14,97.98
county,Kent County,driving,NA,Rhode Island,United States,2020-03-15,71.05
county,Kent County,driving,NA,Rhode Island,United States,2020-03-16,80.17
county,Kent County,driving,NA,Rhode Island,United States,2020-03-17,69.08
county,Kent County,driving,NA,Rhode Island,United States,2020-03-18,73.51
county,Kent County,driving,NA,Rhode Island,United States,2020-03-19,63.27
county,Kent County,driving,NA,Rhode Island,United States,2020-03-20,76.74
county,Kent County,driving,NA,Rhode Island,United States,2020-03-21,65.66
county,Kent County,driving,NA,Rhode Island,United States,2020-03-22,49.17
county,Kent County,driving,NA,Rhode Island,United States,2020-03-23,52.15
county,Kent County,driving,NA,Rhode Island,United States,2020-03-24,60.18
county,Kent County,driving,NA,Rhode Island,United States,2020-03-25,58.95
county,Kent County,driving,NA,Rhode Island,United States,2020-03-26,63.46
county,Kent County,driving,NA,Rhode Island,United States,2020-03-27,72.96
county,Kent County,driving,NA,Rhode Island,United States,2020-03-28,62.23
county,Kent County,driving,NA,Rhode Island,United States,2020-03-29,38.81
county,Kent County,driving,NA,Rhode Island,United States,2020-03-30,53.11
county,Kent County,driving,NA,Rhode Island,United States,2020-03-31,57.51
county,Kent County,driving,NA,Rhode Island,United States,2020-04-01,57.49
county,Kent County,driving,NA,Rhode Island,United States,2020-04-02,53.62
county,Kent County,driving,NA,Rhode Island,United States,2020-04-03,59.28
county,Kent County,driving,NA,Rhode Island,United States,2020-04-04,58.09
county,Kent County,driving,NA,Rhode Island,United States,2020-04-05,46.56
county,Kent County,driving,NA,Rhode Island,United States,2020-04-06,59.68
county,Kent County,driving,NA,Rhode Island,United States,2020-04-07,60.12
county,Kent County,driving,NA,Rhode Island,United States,2020-04-08,57.12
county,Kent County,driving,NA,Rhode Island,United States,2020-04-09,55.22
county,Kent County,driving,NA,Rhode Island,United States,2020-04-10,69.08
county,Kent County,driving,NA,Rhode Island,United States,2020-04-11,64.66
county,Kent County,driving,NA,Rhode Island,United States,2020-04-12,38.3
county,Kent County,driving,NA,Rhode Island,United States,2020-04-13,46.52
county,Kent County,driving,NA,Rhode Island,United States,2020-04-14,70.58
county,Kent County,driving,NA,Rhode Island,United States,2020-04-15,66.88
county,Kent County,driving,NA,Rhode Island,United States,2020-04-16,68.91
county,Kent County,driving,NA,Rhode Island,United States,2020-04-17,75.6
county,Kent County,driving,NA,Rhode Island,United States,2020-04-18,62.03
